id	topic_id	thread_id	type	formula
q_611	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><times/><ci>𝜇</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply></apply></apply><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><ci>𝑋</ci></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply></apply></apply></apply></apply><apply><geq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><ci>𝑋</ci></apply><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑑</ci><ci>𝜇</ci></apply></apply></apply></apply></apply></apply></math>"
q_612	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑥</ci></apply></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><ci>𝐴</ci></apply><ci>𝑥</ci></apply></apply></math>"
q_613	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑥</ci><ci>𝐴</ci></apply></math>"
q_614	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><ci>𝑥</ci><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑛</ci></apply></apply></apply></math>"
q_615	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑥</ci></apply><apply><times/><cn type=""integer"">1</cn><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑛</ci></apply></apply></apply></math>"
q_616	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑥</ci></apply></apply></apply><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><cn type=""integer"">1</cn></apply></apply><apply><eq/><cn type=""integer"">1</cn></apply><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><ci>𝐴</ci></apply><ci>𝑥</ci></apply></apply></apply></math>"
q_617	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><notin/><ci>𝑥</ci><ci>𝐴</ci></apply></math>"
q_618	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><in/><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑁</ci></apply><apply><times/><ci>ℕ</ci><apply><exists/><ci>𝑛</ci></apply></apply></apply><apply><gt/><ci>𝑁</ci></apply></apply></math>"
q_619	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><notin/><ci>𝑥</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply></math>"
q_620	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><csymbol cd=""latexml"">infimum</csymbol><apply><geq/><ci>𝑚</ci><ci>𝑛</ci></apply></apply><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑥</ci></apply></apply><apply><times/><cn type=""integer"">0</cn><apply><csymbol cd=""latexml"">for-all</csymbol><ci>𝑛</ci></apply></apply></apply></math>"
q_621	A.351	4114583	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><apply><csymbol cd=""latexml"">infimum</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑛</ci></apply></apply><ci>𝑥</ci></apply></apply></apply><apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><limit/><apply><ci>→</ci><ci>𝑛</ci><infinity/></apply></apply><cn type=""integer"">0</cn></apply></apply><apply><eq/><cn type=""integer"">0</cn></apply><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝜒</ci><ci>𝐴</ci></apply><ci>𝑥</ci></apply></apply></apply></math>"
q_622	A.352	4106871	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><cn type=""integer"">0</cn></apply><infinity/></apply><apply><times/><ci>𝑓</ci><ci>𝑥</ci><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑥</ci></apply></apply></apply></math>"
q_623	A.352	4106871	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>→</ci><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><csymbol cd=""latexml"">absent</csymbol></apply></math>"
q_624	A.352	4106871	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><int/><cn type=""integer"">0</cn></apply><infinity/></apply><apply><times/><ci>𝑓</ci><ci>𝑥</ci><apply><csymbol cd=""latexml"">differential-d</csymbol><ci>𝑥</ci></apply></apply></apply></math>"
q_625	A.352	4106871	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply></math>"
q_626	A.352	4106871	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑥</ci></math>"
q_627	A.353	4106661	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝐶</ci><ci>𝑜</ci><ci>𝑣</ci><interval closure=""open""><ci>𝑥</ci><ci>𝑦</ci></interval></apply><apply><minus/><apply><times/><ci>𝐸</ci><apply><times/><ci>𝑥</ci><ci>𝑦</ci></apply></apply><apply><times/><ci>𝐸</ci><ci>𝑥</ci><ci>𝐸</ci><ci>𝑦</ci></apply></apply></apply></math>"
q_628	A.353	4106661	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><times/><apply><times/><ci>𝐸</ci><ci>𝑥</ci></apply><ci>𝐸</ci></apply><ci>𝑦</ci></apply><apply><times/><ci>𝐸</ci><apply><times/><ci>𝑥</ci><ci>𝑦</ci></apply></apply></apply></math>"
q_629	A.353	4106661	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝐶</ci><ci>𝑜</ci><ci>𝑣</ci><interval closure=""open""><ci>𝑥</ci><ci>𝑦</ci></interval></apply><cn type=""integer"">0</cn></apply></math>"
q_630	A.354	4106382	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">1</cn></apply><ci>𝑎</ci></apply></math>"
q_631	A.354	4106382	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">2</cn></apply><ci>𝑎</ci></apply></math>"
q_632	A.354	4106382	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">2</cn></apply></apply><ci>𝑎</ci></apply></math>"
q_633	A.354	4106382	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">1</cn></apply></math>"
q_634	A.354	4106382	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">2</cn></apply></math>"
q_635	A.354	4106382	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">1</cn></apply><ci>𝑎</ci></apply></math>"
q_636	A.354	4106382	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">2</cn></apply><ci>𝑎</ci></apply></math>"
q_637	A.354	4106382	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><csymbol cd=""latexml"">conditional</csymbol><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝑝</ci><cn type=""integer"">2</cn></apply></apply><ci>𝑎</ci></apply></math>"
q_638	A.355	4103126	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><apply><plus/><apply><times/><ci>𝑓</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply><apply><times/><ci>𝑓</ci><ci>𝑦</ci></apply></apply></apply><apply><plus/><apply><times/><ci>𝑥</ci><ci>𝑓</ci><ci>𝑥</ci></apply><ci>𝑦</ci></apply></apply></math>"
q_639	A.355	4103126	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><apply><plus/><apply><times/><ci>𝑓</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply><apply><times/><ci>𝑓</ci><ci>𝑦</ci></apply></apply></apply><apply><plus/><apply><times/><ci>𝑥</ci><ci>𝑓</ci><ci>𝑥</ci></apply><ci>𝑦</ci></apply></apply></math>"
q_640	A.355	4103126	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>:</ci><ci>𝑓</ci><apply><ci>→</ci><ci>ℝ</ci><ci>ℝ</ci></apply></apply></math>"
q_641	A.355	4103126	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><in/><list><ci>𝑥</ci><ci>𝑦</ci></list><ci>ℝ</ci></apply></math>"
q_642	A.355	4103126	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><ci>𝑥</ci></apply></math>"
q_643	A.356	4093729	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply></apply><apply><factorial/><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply></apply></apply></apply></math>"
q_644	A.356	4093729	title	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑘</ci></math>"
q_645	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑓</ci><ci>𝑘</ci></apply><ci>𝑥</ci></apply><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply></apply></math>"
q_646	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">0</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><ci>𝑥</ci></apply></apply></apply><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">0</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><ci>𝑛</ci></apply></apply><apply><factorial/><ci>𝑛</ci></apply></apply></apply></apply></apply></math>"
q_647	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><and/><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><apply><minus/><apply><times/><ci>𝐴</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><ci>𝑥</ci></apply></apply><apply><times/><ci>𝐵</ci><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><ci>𝑥</ci></apply></apply></apply></apply></apply><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><plus/><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">0</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><times/><cn type=""integer"">2</cn><ci>𝑛</ci></apply></apply></apply><apply><factorial/><apply><times/><cn type=""integer"">2</cn><ci>𝑛</ci></apply></apply></apply><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><plus/><apply><times/><cn type=""integer"">2</cn><ci>𝑛</ci></apply><cn type=""integer"">1</cn></apply></apply></apply><apply><factorial/><apply><plus/><apply><times/><cn type=""integer"">2</cn><ci>𝑛</ci></apply><cn type=""integer"">1</cn></apply></apply></apply></apply></apply></apply></apply></math>"
q_648	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><times/><ci>𝑓</ci><ci>𝑥</ci></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑖</ci><cn type=""integer"">0</cn></apply></apply><apply><minus/><ci>𝑘</ci><cn type=""integer"">1</cn></apply></apply><apply><divide/><apply><times/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><ci>𝑖</ci></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><plus/><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply><ci>𝑖</ci></apply></apply></apply><apply><factorial/><apply><plus/><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply><ci>𝑖</ci></apply></apply></apply></apply></apply></apply></math>"
q_649	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><times/><cn type=""integer"">3</cn><ci>𝑛</ci></apply></apply><apply><factorial/><apply><times/><cn type=""integer"">3</cn><ci>𝑛</ci></apply></apply></apply></apply><apply><times/><apply><divide/><cn type=""integer"">1</cn><cn type=""integer"">3</cn></apply><apply><plus/><apply><times/><cn type=""integer"">2</cn><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><apply><minus/><apply><divide/><ci>𝑥</ci><cn type=""integer"">2</cn></apply></apply></apply><apply><cos/><apply><times/><apply><divide/><apply><root/><cn type=""integer"">3</cn></apply><cn type=""integer"">2</cn></apply><ci>𝑥</ci></apply></apply></apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑒</ci><ci>𝑥</ci></apply></apply></apply></apply></math>"
q_650	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><ci>𝑛</ci></math>"
q_651	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑘</ci><cn type=""integer"">1</cn></apply></math>"
q_652	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑘</ci><cn type=""integer"">2</cn></apply></math>"
q_653	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">0</cn></apply><apply><plus/><ci>𝐴</ci><ci>𝐵</ci></apply></apply></math>"
q_654	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><apply><csymbol cd=""ambiguous"">subscript</csymbol><ci>𝐴</ci><cn type=""integer"">1</cn></apply><apply><minus/><ci>𝐴</ci><ci>𝐵</ci></apply></apply></math>"
q_655	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><apply><csymbol cd=""ambiguous"">superscript</csymbol><apply><csymbol cd=""ambiguous"">subscript</csymbol><sum/><apply><eq/><ci>𝑛</ci><cn type=""integer"">0</cn></apply></apply><infinity/></apply><apply><divide/><apply><csymbol cd=""ambiguous"">superscript</csymbol><ci>𝑥</ci><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply></apply><apply><factorial/><apply><times/><ci>𝑘</ci><ci>𝑛</ci></apply></apply></apply></apply></math>"
q_656	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><eq/><ci>𝑘</ci><cn type=""integer"">3</cn></apply></math>"
q_657	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><sin/></math>"
q_658	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><cos/></math>"
q_659	A.356	4093729	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><divide/><apply><times/><cn type=""integer"">2</cn><ci>𝜋</ci></apply><ci>𝑘</ci></apply></math>"
q_660	A.357	4093299	body	"<math xmlns=""http://www.w3.org/1998/Math/MathML"" encoding=""MathML-Content""><apply><ci>⇒</ci><ci>ℕ</ci><ci>ℝ</ci></apply></math>"
