id	topic_id	thread_id	type	opt
q_633	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{2k}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">superscript</csymbol>     <ci>𝑎</ci>     <apply>       <times/>       <cn type=""integer"">2</cn>       <ci>𝑘</ci>     </apply>   </apply> </math> "
q_634	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a^{n}+1"" display=""block"">   <apply>     <plus/>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <ci>𝑎</ci>       <ci>𝑛</ci>     </apply>     <cn type=""integer"">1</cn>   </apply> </math> "
q_635	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""a+1"" display=""block"">   <apply>     <plus/>     <ci>𝑎</ci>     <cn type=""integer"">1</cn>   </apply> </math> "
q_636	A.68	3178511	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n"" display=""block"">   <ci>𝑛</ci> </math> "
q_637	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\ {s\choose s}+{s+1\choose s}+...+{n\choose s}={n+1\choose s+1}"" display=""block"">   <apply>     <eq/>     <apply>       <plus/>       <apply>         <csymbol cd=""latexml"">binomial</csymbol>         <ci>𝑠</ci>         <ci>𝑠</ci>       </apply>       <apply>         <csymbol cd=""latexml"">binomial</csymbol>         <apply>           <plus/>           <ci>𝑠</ci>           <cn type=""integer"">1</cn>         </apply>         <ci>𝑠</ci>       </apply>       <ci>…</ci>       <apply>         <csymbol cd=""latexml"">binomial</csymbol>         <ci>𝑛</ci>         <ci>𝑠</ci>       </apply>     </apply>     <apply>       <csymbol cd=""latexml"">binomial</csymbol>       <apply>         <plus/>         <ci>𝑛</ci>         <cn type=""integer"">1</cn>       </apply>       <apply>         <plus/>         <ci>𝑠</ci>         <cn type=""integer"">1</cn>       </apply>     </apply>   </apply> </math> "
q_638	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""n\geq s"" display=""block"">   <apply>     <geq/>     <ci>𝑛</ci>     <ci>𝑠</ci>   </apply> </math> "
q_639	A.69	3185659	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""0\leq s\leq n"" display=""block"">   <apply>     <and/>     <apply>       <leq/>       <cn type=""integer"">0</cn>       <ci>𝑠</ci>     </apply>     <apply>       <leq/>       <share href=""#Ex1.m1.sh1""/>       <ci>𝑛</ci>     </apply>   </apply> </math> "
q_640	A.70	3188898	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{j=0}^{N-1}\cos\frac{\left(2j+1\right)\pi}{2N}=0"" display=""block"">   <apply>     <eq/>     <apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <sum/>           <apply>             <eq/>             <ci>𝑗</ci>             <cn type=""integer"">0</cn>           </apply>         </apply>         <apply>           <minus/>           <ci>𝑁</ci>           <cn type=""integer"">1</cn>         </apply>       </apply>       <apply>         <cos/>         <apply>           <divide/>           <apply>             <times/>             <apply>               <plus/>               <apply>                 <times/>                 <cn type=""integer"">2</cn>                 <ci>𝑗</ci>               </apply>               <cn type=""integer"">1</cn>             </apply>             <ci>𝜋</ci>           </apply>           <apply>             <times/>             <cn type=""integer"">2</cn>             <ci>𝑁</ci>           </apply>         </apply>       </apply>     </apply>     <cn type=""integer"">0</cn>   </apply> </math> "
q_641	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""l\in\mathbb{Z}"" display=""block"">   <apply>     <in/>     <ci>𝑙</ci>     <apply>       <times/>       <mtext>\mathbb</mtext>       <ci>𝑍</ci>     </apply>   </apply> </math> "
q_642	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""N\in\mathbb{N}"" display=""block"">   <apply>     <in/>     <ci>𝑁</ci>     <apply>       <times/>       <mtext>\mathbb</mtext>       <ci>𝑁</ci>     </apply>   </apply> </math> "
q_643	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""\sum_{j=0}^{N-1}\cos\left(l\frac{\left(2j+1\right)\pi}{2N}\right)=0"" display=""block"">   <apply>     <eq/>     <apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <sum/>           <apply>             <eq/>             <ci>𝑗</ci>             <cn type=""integer"">0</cn>           </apply>         </apply>         <apply>           <minus/>           <ci>𝑁</ci>           <cn type=""integer"">1</cn>         </apply>       </apply>       <apply>         <cos/>         <apply>           <times/>           <ci>𝑙</ci>           <apply>             <divide/>             <apply>               <times/>               <apply>                 <plus/>                 <apply>                   <times/>                   <cn type=""integer"">2</cn>                   <ci>𝑗</ci>                 </apply>                 <cn type=""integer"">1</cn>               </apply>               <ci>𝜋</ci>             </apply>             <apply>               <times/>               <cn type=""integer"">2</cn>               <ci>𝑁</ci>             </apply>           </apply>         </apply>       </apply>     </apply>     <cn type=""integer"">0</cn>   </apply> </math> "
q_644	A.70	3188898	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""N"" display=""block"">   <ci>𝑁</ci> </math> "
q_645	A.71	3189075	title	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1^{2}+2^{2}+....+n^{2}=\frac{n(n+1)(2n+1)}{6}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">formulae-sequence</csymbol>     <apply>       <plus/>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">1</cn>         <cn type=""integer"">2</cn>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">2</cn>         <cn type=""integer"">2</cn>       </apply>       <ci>…</ci>     </apply>     <apply>       <eq/>       <apply>         <plus/>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <ci>𝑛</ci>           <cn type=""integer"">2</cn>         </apply>       </apply>       <apply>         <divide/>         <apply>           <times/>           <ci>𝑛</ci>           <apply>             <plus/>             <ci>𝑛</ci>             <cn type=""integer"">1</cn>           </apply>           <apply>             <plus/>             <apply>               <times/>               <cn type=""integer"">2</cn>               <ci>𝑛</ci>             </apply>             <cn type=""integer"">1</cn>           </apply>         </apply>         <cn type=""integer"">6</cn>       </apply>     </apply>   </apply> </math> "
q_646	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""1^{2}+2^{2}+....+n^{2}=\frac{n(n+1)(2n+1)}{6}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">formulae-sequence</csymbol>     <apply>       <plus/>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">1</cn>         <cn type=""integer"">2</cn>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">2</cn>         <cn type=""integer"">2</cn>       </apply>       <ci>…</ci>     </apply>     <apply>       <eq/>       <apply>         <plus/>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <ci>𝑛</ci>           <cn type=""integer"">2</cn>         </apply>       </apply>       <apply>         <divide/>         <apply>           <times/>           <ci>𝑛</ci>           <apply>             <plus/>             <ci>𝑛</ci>             <cn type=""integer"">1</cn>           </apply>           <apply>             <plus/>             <apply>               <times/>               <cn type=""integer"">2</cn>               <ci>𝑛</ci>             </apply>             <cn type=""integer"">1</cn>           </apply>         </apply>         <cn type=""integer"">6</cn>       </apply>     </apply>   </apply> </math> "
q_647	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS=1^{2}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝐿</ci>       <ci>𝐻</ci>       <ci>𝑆</ci>     </apply>     <apply>       <csymbol cd=""ambiguous"">superscript</csymbol>       <cn type=""integer"">1</cn>       <cn type=""integer"">2</cn>     </apply>   </apply> </math> "
q_648	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS=\frac{(1+1)(2+1)}{6}=\frac{2*3}{6}=1"" display=""block"">   <apply>     <and/>     <apply>       <eq/>       <apply>         <times/>         <ci>𝑅</ci>         <ci>𝐻</ci>         <ci>𝑆</ci>       </apply>       <apply>         <divide/>         <apply>           <times/>           <apply>             <plus/>             <cn type=""integer"">1</cn>             <cn type=""integer"">1</cn>           </apply>           <apply>             <plus/>             <cn type=""integer"">2</cn>             <cn type=""integer"">1</cn>           </apply>         </apply>         <cn type=""integer"">6</cn>       </apply>     </apply>     <apply>       <eq/>       <share href=""#Ex1.m1.sh1""/>       <apply>         <divide/>         <apply>           <times/>           <cn type=""integer"">2</cn>           <cn type=""integer"">3</cn>         </apply>         <cn type=""integer"">6</cn>       </apply>     </apply>     <apply>       <eq/>       <share href=""#Ex1.m1.sh2""/>       <cn type=""integer"">1</cn>     </apply>   </apply> </math> "
q_649	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS_{p}=1^{2}+2^{2}+...+p^{2}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝐿</ci>       <ci>𝐻</ci>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑆</ci>         <ci>𝑝</ci>       </apply>     </apply>     <apply>       <plus/>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">1</cn>         <cn type=""integer"">2</cn>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <cn type=""integer"">2</cn>         <cn type=""integer"">2</cn>       </apply>       <ci>…</ci>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <ci>𝑝</ci>         <cn type=""integer"">2</cn>       </apply>     </apply>   </apply> </math> "
q_650	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS_{p}=\frac{p(p+1)(2p+1)}{6}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑅</ci>       <ci>𝐻</ci>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑆</ci>         <ci>𝑝</ci>       </apply>     </apply>     <apply>       <divide/>       <apply>         <times/>         <ci>𝑝</ci>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>         <apply>           <plus/>           <apply>             <times/>             <cn type=""integer"">2</cn>             <ci>𝑝</ci>           </apply>           <cn type=""integer"">1</cn>         </apply>       </apply>       <cn type=""integer"">6</cn>     </apply>   </apply> </math> "
q_651	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""LHS_{p+1}=1^{2}+2^{2}+....+p^{2}+(p+1)^{2}"" display=""block"">   <apply>     <csymbol cd=""ambiguous"">formulae-sequence</csymbol>     <apply>       <eq/>       <apply>         <times/>         <ci>𝐿</ci>         <ci>𝐻</ci>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <ci>𝑆</ci>           <apply>             <plus/>             <ci>𝑝</ci>             <cn type=""integer"">1</cn>           </apply>         </apply>       </apply>       <apply>         <plus/>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <cn type=""integer"">1</cn>           <cn type=""integer"">2</cn>         </apply>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <cn type=""integer"">2</cn>           <cn type=""integer"">2</cn>         </apply>         <ci>…</ci>       </apply>     </apply>     <apply>       <plus/>       <apply>         <plus/>         <apply>           <csymbol cd=""ambiguous"">superscript</csymbol>           <ci>𝑝</ci>           <cn type=""integer"">2</cn>         </apply>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>         <cn type=""integer"">2</cn>       </apply>     </apply>   </apply> </math> "
q_652	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS_{p+1}=\frac{(p+1)((p+1)+1)(2(p+1)+1)}{6}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑅</ci>       <ci>𝐻</ci>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑆</ci>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>       </apply>     </apply>     <apply>       <divide/>       <apply>         <times/>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>         <apply>           <plus/>           <apply>             <plus/>             <ci>𝑝</ci>             <cn type=""integer"">1</cn>           </apply>           <cn type=""integer"">1</cn>         </apply>         <apply>           <plus/>           <apply>             <times/>             <cn type=""integer"">2</cn>             <apply>               <plus/>               <ci>𝑝</ci>               <cn type=""integer"">1</cn>             </apply>           </apply>           <cn type=""integer"">1</cn>         </apply>       </apply>       <cn type=""integer"">6</cn>     </apply>   </apply> </math> "
q_653	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS_{p+1}=RHS_{p}+(p+1)^{2}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑅</ci>       <ci>𝐻</ci>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑆</ci>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>       </apply>     </apply>     <apply>       <plus/>       <apply>         <times/>         <ci>𝑅</ci>         <ci>𝐻</ci>         <apply>           <csymbol cd=""ambiguous"">subscript</csymbol>           <ci>𝑆</ci>           <ci>𝑝</ci>         </apply>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>         <cn type=""integer"">2</cn>       </apply>     </apply>   </apply> </math> "
q_654	A.71	3189075	question	"<?xml version=""1.0"" encoding=""UTF-8""?> <math xmlns=""http://www.w3.org/1998/Math/MathML"" alttext=""RHS_{p+1}=\frac{p(p+1)(2p+1)}{6}+(p+1)^{2}"" display=""block"">   <apply>     <eq/>     <apply>       <times/>       <ci>𝑅</ci>       <ci>𝐻</ci>       <apply>         <csymbol cd=""ambiguous"">subscript</csymbol>         <ci>𝑆</ci>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>       </apply>     </apply>     <apply>       <plus/>       <apply>         <divide/>         <apply>           <times/>           <ci>𝑝</ci>           <apply>             <plus/>             <ci>𝑝</ci>             <cn type=""integer"">1</cn>           </apply>           <apply>             <plus/>             <apply>               <times/>               <cn type=""integer"">2</cn>               <ci>𝑝</ci>             </apply>             <cn type=""integer"">1</cn>           </apply>         </apply>         <cn type=""integer"">6</cn>       </apply>       <apply>         <csymbol cd=""ambiguous"">superscript</csymbol>         <apply>           <plus/>           <ci>𝑝</ci>           <cn type=""integer"">1</cn>         </apply>         <cn type=""integer"">2</cn>       </apply>     </apply>   </apply> </math> "
